request_key,attempt,raw_file,phase,utc_start,http_status,error,ok,latency_ms,response_id,model_snapshot,provider,input_tokens,output_tokens,cost,noul,choice,choice_confidence,score,score_confidence,p_DEFER,p_STANDARD,p_ACCELERATED,p_EMERGENCY,p_REVIEW,s_0,s_1,s_2,s_3,s_4
sca-7f34acf95f3757e3c32ee65a,1,sca-7f34acf95f3757e3c32ee65a__a1.json,secondary,2026-09-24T01:11:34.206+00:00,200,,True,149.0,gen-dec-1790212294-8Nbjkjtnd9cJxoE0nle3,typesafe/jev-1.13-20260917,TypeSafe,1217,98,5.1114e-05,0.38,DEFER,0.17,1.37,0.46,0.33,0.28,0.12,0.02,0.25,0.14,0.45999999999999996,0.28,0.11,0.01
sca-7fb724e1a46c8300a467dd33,1,sca-7fb724e1a46c8300a467dd33__a1.json,sca_main,2026-09-24T01:05:07.055+00:00,200,,True,206.9,gen-dec-1790211907-kM9TqOR0dD3RWqeKr7qz,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.37,DEFER,0.45,1.62,0.63,0.56,0.26,0.06,0.0,0.11,0.02,0.36,0.59,0.03,0.0
sca-801677d65f1d1ebabc45737f,1,sca-801677d65f1d1ebabc45737f__a1.json,secondary,2026-09-24T01:10:28.295+00:00,200,,True,229.4,gen-dec-1790212228-Qo1q1trwVt1DvYbaLXFP,typesafe/jev-1.13-20260917,TypeSafe,1225,98,5.145e-05,0.22,DEFER,0.73,1.14,0.68,0.79,0.1,0.02,0.0,0.09,0.12,0.63,0.25,0.0,0.0
sca-81a44a770d1569a82cbcd4d6,1,sca-81a44a770d1569a82cbcd4d6__a1.json,sca_main,2026-09-24T01:05:22.904+00:00,200,,True,220.0,gen-dec-1790211922-X9KcLgHTK1ZZTGR2F4DE,typesafe/jev-1.13-20260917,TypeSafe,1257,99,5.2794e-05,0.17,STANDARD,0.65,1.31,0.74,0.02,0.71,0.01,0.0,0.26,0.0,0.69,0.31,0.0,0.0
sca-830cfd2682485343721aea50,1,sca-830cfd2682485343721aea50__a1.json,sca_main,2026-09-24T01:04:51.615+00:00,200,,True,255.1,gen-dec-1790211891-2b7SKMrnmMF9h9RedOxN,typesafe/jev-1.13-20260917,TypeSafe,1240,98,5.208e-05,0.16,DEFER,0.64,0.95,0.74,0.7,0.21,0.01,0.0,0.08,0.18,0.69,0.13,0.0,0.0
sca-833cc0ddb2b910c926cf5fc9,1,sca-833cc0ddb2b910c926cf5fc9__a1.json,sca_main,2026-09-24T01:05:24.312+00:00,200,,True,140.4,gen-dec-1790211924-ZkSYltPHuNiTSrdQtuCZ,typesafe/jev-1.13-20260917,TypeSafe,1237,98,5.1954e-05,0.21,DEFER,0.6,1.47,0.48,0.68,0.15,0.03,0.0,0.14,0.09,0.39,0.47,0.05,0.0
sca-8566596a4e2bbc5c9bb420de,1,sca-8566596a4e2bbc5c9bb420de__a1.json,secondary,2026-09-24T01:08:15.309+00:00,200,,True,236.5,gen-dec-1790212095-VBhj3oRfIAU3ZWQ7HECf,typesafe/jev-1.13-20260917,TypeSafe,1229,98,5.1618e-05,0.22,DEFER,0.58,1.0,0.81,0.67,0.21,0.01,0.0,0.11,0.11,0.78,0.11,0.0,0.0
sca-85a931407ba1c3b85bb3aee9,1,sca-85a931407ba1c3b85bb3aee9__a1.json,sca_main,2026-09-24T01:04:58.776+00:00,200,,True,216.2,gen-dec-1790211898-FSRzYynzMtV8cNptmhGf,typesafe/jev-1.13-20260917,TypeSafe,1225,100,5.145e-05,0.73,ACCELERATED,0.5,2.69,0.72,0.01,0.08,0.61,0.14,0.16,0.0,0.02,0.29,0.68,0.01
sca-86074e7d20721c4e46bc2800,1,sca-86074e7d20721c4e46bc2800__a1.json,secondary,2026-09-24T01:12:45.667+00:00,200,,True,157.3,gen-dec-1790212365-WwH6BjIoHpNEcn2oVZf0,typesafe/jev-1.13-20260917,TypeSafe,1229,98,5.1618e-05,0.2,REVIEW,0.85,1.22,0.72,0.04,0.08,0.0,0.0,0.88,0.06,0.66,0.27,0.01,0.0
sca-87256f3b6a036a397bb54d51,1,sca-87256f3b6a036a397bb54d51__a1.json,secondary,2026-09-24T01:11:53.759+00:00,200,,True,182.8,gen-dec-1790212313-8vO9cYmiqyX91nV3UvTZ,typesafe/jev-1.13-20260917,TypeSafe,1226,98,5.1492e-05,0.48,DEFER,0.53,1.49,0.43,0.62,0.08,0.07,0.01,0.22,0.1,0.41,0.4,0.08,0.01
sca-8865d88ef94c4eab0644b8bf,1,sca-8865d88ef94c4eab0644b8bf__a1.json,secondary,2026-09-24T01:09:56.657+00:00,200,,True,167.5,gen-dec-1790212196-zAjfgEdaXFfPmBlmXI5J,typesafe/jev-1.13-20260917,TypeSafe,1218,100,5.1156e-05,0.96,EMERGENCY,0.79,3.99,0.99,0.0,0.0,0.17,0.83,0.0,0.0,0.0,0.0,0.01,0.99
sca-89e5712af582a438dc70f1b3,1,sca-89e5712af582a438dc70f1b3__a1.json,secondary,2026-09-24T01:10:04.573+00:00,200,,True,198.7,gen-dec-1790212204-6qsxpGMSutIAUXqvvNf4,typesafe/jev-1.13-20260917,TypeSafe,1227,98,5.1534e-05,0.36,DEFER,0.51,1.41,0.55,0.61,0.14,0.07,0.0,0.18,0.07,0.51,0.37,0.05,0.0
sca-8ac0b1019de3217352b2c64c,1,sca-8ac0b1019de3217352b2c64c__a1.json,secondary,2026-09-24T01:11:14.914+00:00,200,,True,349.8,gen-dec-1790212274-XHSwkbPSr20BMqUSu60S,typesafe/jev-1.13-20260917,TypeSafe,1241,98,5.2122e-05,0.41,REVIEW,0.56,1.24,0.59,0.27,0.06,0.03,0.0,0.64,0.13,0.53,0.32,0.02,0.0
sca-8bffb665237cd6211b61c768,1,sca-8bffb665237cd6211b61c768__a1.json,sca_main,2026-09-24T01:05:30.598+00:00,200,,True,142.4,gen-dec-1790211930-MvLZ4NfKqFb9BLvuCbN6,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.8,ACCELERATED,0.74,2.57,0.63,0.0,0.09,0.8,0.09,0.02,0.0,0.02,0.39,0.58,0.01
sca-8c3f0e220262bb534f3d77f5,1,sca-8c3f0e220262bb534f3d77f5__a1.json,secondary,2026-09-24T01:09:30.005+00:00,200,,True,139.9,gen-dec-1790212170-YPoOjmJIH9aLB8Fu5Adf,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.72,DEFER,0.47,2.63,0.42,0.57,0.03,0.21,0.06,0.13,0.0,0.02,0.51,0.27,0.2
sca-8cc5b4a0ac77eec4b7f7d00b-rep1,1,sca-8cc5b4a0ac77eec4b7f7d00b-rep1__a1.json,secondary,2026-09-24T01:11:17.943+00:00,200,,True,163.3,gen-dec-1790212277-qYkynUQZ7n26VtGCrRu3,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.51,REVIEW,0.13,2.0,0.21,0.21,0.14,0.12,0.23,0.3,0.09,0.28,0.35000000000000003,0.09,0.19
sca-8cc5b4a0ac77eec4b7f7d00b-rep2,1,sca-8cc5b4a0ac77eec4b7f7d00b-rep2__a1.json,secondary,2026-09-24T01:09:31.055+00:00,200,,True,155.3,gen-dec-1790212171-5EMZvyZ5D8mm3I1DjiFT,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.54,REVIEW,0.15,2.12,0.23,0.16,0.16,0.14,0.22,0.32,0.07,0.26,0.35,0.11,0.21
sca-8cc5b4a0ac77eec4b7f7d00b-rep3,1,sca-8cc5b4a0ac77eec4b7f7d00b-rep3__a1.json,secondary,2026-09-24T01:12:11.574+00:00,200,,True,178.1,gen-dec-1790212331-eYCnRF1iLwBO07uNMIsA,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.52,REVIEW,0.14,2.06,0.25,0.21,0.15,0.14,0.19,0.31,0.07,0.28,0.36,0.1,0.19
sca-8cc5b4a0ac77eec4b7f7d00b,1,sca-8cc5b4a0ac77eec4b7f7d00b__a1.json,sca_main,2026-09-24T01:04:41.962+00:00,200,,True,157.7,gen-dec-1790211881-VrRaIR9C54xTXQt8PiPm,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.49,REVIEW,0.13,2.01,0.19,0.21,0.12,0.13,0.25,0.29,0.09,0.3,0.32,0.09,0.2
sca-8d0dd08822fc96664a7f8a28,1,sca-8d0dd08822fc96664a7f8a28__a1.json,secondary,2026-09-24T01:10:59.446+00:00,200,,True,314.8,gen-dec-1790212259-rHWJgOKUVLgA1WFxbVc4,typesafe/jev-1.13-20260917,TypeSafe,1224,100,5.1408e-05,0.69,ACCELERATED,0.37,2.54,0.56,0.02,0.13,0.5,0.14,0.21,0.0,0.05,0.38,0.53,0.04
sca-8df8776fa4400f6e1c70b6d2,1,sca-8df8776fa4400f6e1c70b6d2__a1.json,sca_main,2026-09-24T01:05:01.539+00:00,200,,True,160.4,gen-dec-1790211901-uiz66VGaOT8b8VrnGVs6,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.8,ACCELERATED,0.42,3.41,0.6,0.0,0.01,0.54,0.43,0.02,0.0,0.0,0.03,0.52,0.45
sca-8e4d89cff130a15c1b1d5e58,1,sca-8e4d89cff130a15c1b1d5e58__a1.json,secondary,2026-09-24T01:12:52.776+00:00,200,,True,269.5,gen-dec-1790212372-sVtpr6jDutSH5XBtGbLB,typesafe/jev-1.13-20260917,TypeSafe,1230,98,5.166e-05,0.31,DEFER,0.68,1.11,0.61,0.74,0.04,0.02,0.0,0.2,0.17,0.56,0.25,0.02,0.0
sca-8f917156470a8ec37bc3b9ff-rep1,1,sca-8f917156470a8ec37bc3b9ff-rep1__a1.json,secondary,2026-09-24T01:09:29.439+00:00,200,,True,214.6,gen-dec-1790212169-k0gIbA7ZKzFOr2PDoazh,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.91,EMERGENCY,0.85,3.57,0.64,0.0,0.0,0.11,0.88,0.01,0.0,0.0,0.01,0.41,0.58
sca-8f917156470a8ec37bc3b9ff-rep2,1,sca-8f917156470a8ec37bc3b9ff-rep2__a1.json,secondary,2026-09-24T01:07:12.143+00:00,200,,True,144.4,gen-dec-1790212032-BaVgsjeGWNY49xGkaHqz,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.91,EMERGENCY,0.82,3.6,0.66,0.0,0.0,0.13,0.86,0.01,0.0,0.0,0.01,0.39,0.6
sca-8f917156470a8ec37bc3b9ff-rep3,1,sca-8f917156470a8ec37bc3b9ff-rep3__a1.json,secondary,2026-09-24T01:09:48.931+00:00,200,,True,267.7,gen-dec-1790212188-blZYyvqX6PXnWSuashfY,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.91,EMERGENCY,0.8,3.55,0.63,0.0,0.0,0.15,0.84,0.01,0.0,0.0,0.01,0.43,0.56
sca-8f917156470a8ec37bc3b9ff,1,sca-8f917156470a8ec37bc3b9ff__a1.json,sca_main,2026-09-24T01:05:41.752+00:00,200,,True,177.8,gen-dec-1790211941-l6KDidH564GvBkC3jE8A,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.9,EMERGENCY,0.8,3.54,0.61,0.0,0.0,0.15,0.84,0.01,0.0,0.0,0.01,0.43,0.56
sca-8fde651d89aadc717da68ed2,1,sca-8fde651d89aadc717da68ed2__a1.json,secondary,2026-09-24T01:07:20.492+00:00,200,,True,178.1,gen-dec-1790212040-xYEMuygxMapEwuwofTnf,typesafe/jev-1.13-20260917,TypeSafe,1244,98,5.2248e-05,0.22,REVIEW,0.45,1.01,0.83,0.27,0.16,0.01,0.0,0.56,0.1,0.8,0.1,0.0,0.0
sca-8fde6b4c76a0bddd7eaa6931,1,sca-8fde6b4c76a0bddd7eaa6931__a1.json,secondary,2026-09-24T01:09:57.175+00:00,200,,True,209.6,gen-dec-1790212197-hnRq1NfTj4NXhKqfUqKi,typesafe/jev-1.13-20260917,TypeSafe,1232,98,5.1744e-05,0.3,REVIEW,0.65,1.46,0.58,0.02,0.21,0.05,0.0,0.72,0.02,0.51,0.46,0.01,0.0
sca-907411ad9edd792d2866d243,1,sca-907411ad9edd792d2866d243__a1.json,sca_main,2026-09-24T01:04:53.913+00:00,200,,True,222.7,gen-dec-1790211893-ZfRmVJ67FOIpo8Mb4Wn9,typesafe/jev-1.13-20260917,TypeSafe,1222,99,5.1324e-05,0.51,STANDARD,0.27,2.18,0.57,0.11,0.41,0.32,0.01,0.15,0.01,0.14,0.51,0.32,0.02
sca-9223a4789fdd1fdb51233cf9,1,sca-9223a4789fdd1fdb51233cf9__a1.json,sca_main,2026-09-24T01:04:57.720+00:00,200,,True,164.5,gen-dec-1790211897-fI69BX3B8iSzajtlFjGu,typesafe/jev-1.13-20260917,TypeSafe,1226,100,5.1492e-05,0.91,EMERGENCY,0.71,3.8,0.84,0.0,0.0,0.19,0.78,0.03,0.0,0.0,0.02,0.15,0.83
sca-92a339dc6fc7437355779ddc,1,sca-92a339dc6fc7437355779ddc__a1.json,secondary,2026-09-24T01:07:22.711+00:00,200,,True,174.7,gen-dec-1790212042-GAKZqhiQo0hLBNgu0x7t,typesafe/jev-1.13-20260917,TypeSafe,1232,100,5.1744e-05,0.77,EMERGENCY,0.32,3.11,0.57,0.01,0.03,0.45,0.45,0.06,0.0,0.01,0.17,0.51,0.31
sca-937054e6a5d9f0ba8f877552,1,sca-937054e6a5d9f0ba8f877552__a1.json,secondary,2026-09-24T01:09:12.978+00:00,200,,True,169.1,gen-dec-1790212152-qy8f3tt7qoVw0R36uPxE,typesafe/jev-1.13-20260917,TypeSafe,1235,98,5.187e-05,0.6,DEFER,0.57,1.81,0.64,0.66,0.04,0.08,0.01,0.21,0.04,0.22,0.63,0.09,0.02
sca-94b12030d1c5dd26fda4015e,1,sca-94b12030d1c5dd26fda4015e__a1.json,secondary,2026-09-24T01:12:57.807+00:00,200,,True,193.5,gen-dec-1790212377-9RSAvP72KTGFK5lcVjBe,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.31,DEFER,0.78,0.94,0.5,0.83,0.01,0.01,0.0,0.15,0.33,0.4,0.26,0.01,0.0
sca-94b4fa759c40c5c02ce27546,1,sca-94b4fa759c40c5c02ce27546__a1.json,secondary,2026-09-24T01:08:32.294+00:00,200,,True,164.2,gen-dec-1790212112-zuNo4RU30Pu80ae2p2P0,typesafe/jev-1.13-20260917,TypeSafe,1217,98,5.1114e-05,0.16,DEFER,0.89,0.43,0.64,0.91,0.02,0.0,0.0,0.07,0.61,0.36,0.03,0.0,0.0
sca-94ca823b8bf47372794fcf84,1,sca-94ca823b8bf47372794fcf84__a1.json,secondary,2026-09-24T01:07:55.602+00:00,200,,True,176.2,gen-dec-1790212075-2FnkgLgmQZjaLNMYFe19,typesafe/jev-1.13-20260917,TypeSafe,1253,100,5.2626e-05,0.79,ACCELERATED,0.66,2.38,0.56,0.01,0.18,0.73,0.04,0.04,0.0,0.07,0.48,0.44,0.01
sca-94ee77b719b55fc0613ce95a,1,sca-94ee77b719b55fc0613ce95a__a1.json,secondary,2026-09-24T01:12:28.773+00:00,200,,True,212.6,gen-dec-1790212348-RBPbftYFDVTZceqe2Udu,typesafe/jev-1.13-20260917,TypeSafe,1242,98,5.2164e-05,0.6,DEFER,0.42,2.42,0.42,0.53,0.04,0.12,0.04,0.27,0.02,0.1,0.49,0.23,0.16
sca-955903bdfad7823d06512d7c,1,sca-955903bdfad7823d06512d7c__a1.json,secondary,2026-09-24T01:09:54.484+00:00,200,,True,190.2,gen-dec-1790212194-Xnp2db2FLQ37a6PcViqG,typesafe/jev-1.13-20260917,TypeSafe,1265,98,5.313e-05,0.19,REVIEW,0.65,0.74,0.39,0.24,0.02,0.02,0.0,0.72,0.46,0.38,0.15,0.01,0.0
sca-955a4d228573fcac49ecf43d,1,sca-955a4d228573fcac49ecf43d__a1.json,secondary,2026-09-24T01:10:41.894+00:00,200,,True,252.0,gen-dec-1790212241-dxwydvdIFteG2jvmD1zn,typesafe/jev-1.13-20260917,TypeSafe,1249,100,5.2458e-05,0.92,EMERGENCY,0.68,3.38,0.65,0.0,0.0,0.24,0.75,0.01,0.0,0.0,0.02,0.58,0.4
sca-96bbd9c4bf0198f7cabe76ca,1,sca-96bbd9c4bf0198f7cabe76ca__a1.json,secondary,2026-09-24T01:07:27.960+00:00,200,,True,384.8,gen-dec-1790212047-Zj3RVi5Cs8zt8fy9nDVE,typesafe/jev-1.13-20260917,TypeSafe,1226,99,5.1492e-05,0.28,STANDARD,0.56,1.29,0.72,0.07,0.64,0.11,0.01,0.17,0.03,0.67,0.29,0.01,0.0
sca-9a535373bcbe1a5612156197,1,sca-9a535373bcbe1a5612156197__a1.json,sca_main,2026-09-24T01:05:07.613+00:00,200,,True,180.1,gen-dec-1790211907-8kLST2HgZq5BwjEQvlR8,typesafe/jev-1.13-20260917,TypeSafe,1240,98,5.208e-05,0.43,REVIEW,0.4,2.56,0.62,0.0,0.19,0.28,0.01,0.52,0.0,0.05,0.35,0.6,0.0
sca-9a67a5cd91f4d02ee6f3f641,1,sca-9a67a5cd91f4d02ee6f3f641__a1.json,secondary,2026-09-24T01:08:14.795+00:00,200,,True,163.5,gen-dec-1790212094-zqB6iI9J2VONoBhnnqG1,typesafe/jev-1.13-20260917,TypeSafe,1233,100,5.1786e-05,0.83,EMERGENCY,0.51,3.3,0.41,0.01,0.03,0.28,0.61,0.07,0.0,0.02,0.13,0.36,0.49
sca-9b879f98c563afeb624911a6,1,sca-9b879f98c563afeb624911a6__a1.json,secondary,2026-09-24T01:12:17.644+00:00,200,,True,143.4,gen-dec-1790212337-i4BmYwAVQz4o6ajsrgPt,typesafe/jev-1.13-20260917,TypeSafe,1225,99,5.145e-05,0.26,STANDARD,0.55,1.96,0.76,0.01,0.64,0.31,0.0,0.04,0.0,0.15,0.73,0.12,0.0
sca-9c4e376682d364344f1800f4,1,sca-9c4e376682d364344f1800f4__a1.json,secondary,2026-09-24T01:10:23.389+00:00,200,,True,251.1,gen-dec-1790212223-CjK5Gr2F5g8ADS0UjWUx,typesafe/jev-1.13-20260917,TypeSafe,1220,100,5.124e-05,0.68,ACCELERATED,0.62,2.53,0.55,0.0,0.09,0.7,0.12,0.09,0.0,0.02,0.46,0.48,0.04
sca-9c504d75924bf99f43cf3714,1,sca-9c504d75924bf99f43cf3714__a1.json,sca_main,2026-09-24T01:05:21.864+00:00,200,,True,173.8,gen-dec-1790211921-Y7fDZUhw66sgh1zTtic3,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.33,DEFER,0.65,1.19,0.52,0.72,0.06,0.03,0.01,0.18,0.19,0.47000000000000003,0.31,0.03,0.0
sca-9df3d875b1f73760070d1bb7,1,sca-9df3d875b1f73760070d1bb7__a1.json,secondary,2026-09-24T01:07:47.271+00:00,200,,True,172.5,gen-dec-1790212067-sEvvZI2JaVESQCRDctDU,typesafe/jev-1.13-20260917,TypeSafe,1263,98,5.3046e-05,0.73,DEFER,0.24,2.57,0.15,0.38,0.05,0.28,0.18,0.11,0.04,0.15,0.32,0.18,0.31
sca-9e1341c776fef7a4626f512b,1,sca-9e1341c776fef7a4626f512b__a1.json,secondary,2026-09-24T01:10:26.661+00:00,200,,True,173.7,gen-dec-1790212226-LqXb4Ssy3kA6LcCJP7XV,typesafe/jev-1.13-20260917,TypeSafe,1235,100,5.187e-05,0.69,ACCELERATED,0.3,2.42,0.49,0.04,0.16,0.44,0.13,0.23,0.0,0.09,0.45,0.41,0.05
sca-9e1f94aa702aaa032ee9ef35,1,sca-9e1f94aa702aaa032ee9ef35__a1.json,secondary,2026-09-24T01:08:55.134+00:00,200,,True,168.9,gen-dec-1790212135-fFrwnbOTgKMwsprGJW5c,typesafe/jev-1.13-20260917,TypeSafe,1227,98,5.1534e-05,0.19,DEFER,0.79,0.74,0.71,0.84,0.09,0.0,0.0,0.07,0.3,0.66,0.04,0.0,0.0
sca-9f9d36e4bbf39a9b54ba8a4f,1,sca-9f9d36e4bbf39a9b54ba8a4f__a1.json,secondary,2026-09-24T01:12:35.465+00:00,200,,True,291.3,gen-dec-1790212355-HcCzzZrRpb1ABCYTlklL,typesafe/jev-1.13-20260917,TypeSafe,1261,98,5.2962e-05,0.36,DEFER,0.3,1.54,0.4,0.44,0.18,0.07,0.01,0.3,0.09,0.41,0.39,0.09,0.02
sca-a1859becc2fa52308be7f2f0,1,sca-a1859becc2fa52308be7f2f0__a1.json,sca_main,2026-09-24T01:05:06.533+00:00,200,,True,172.1,gen-dec-1790211906-lIoAwQRmBHPjGi7aaavw,typesafe/jev-1.13-20260917,TypeSafe,1215,100,5.103e-05,0.97,EMERGENCY,0.95,4.0,1.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,1.0
sca-a1daed4c5be559d082a51550,1,sca-a1daed4c5be559d082a51550__a1.json,secondary,2026-09-24T01:08:09.949+00:00,200,,True,177.8,gen-dec-1790212089-jAlxcSfGSB20PelmkOBz,typesafe/jev-1.13-20260917,TypeSafe,1246,100,5.2332e-05,0.73,ACCELERATED,0.34,2.7,0.59,0.02,0.1,0.47,0.26,0.15,0.01,0.05,0.28,0.57,0.09
sca-a22788619c0f87c28fccb528,1,sca-a22788619c0f87c28fccb528__a1.json,secondary,2026-09-24T01:07:13.809+00:00,200,,True,181.5,gen-dec-1790212033-3HtY26sMrOTAq3JPLP6v,typesafe/jev-1.13-20260917,TypeSafe,1234,98,5.1828e-05,0.85,REVIEW,0.29,3.26,0.72,0.0,0.0,0.22,0.34,0.44,0.0,0.0,0.04,0.66,0.3
sca-a2891457227e4e2114fddaaa,1,sca-a2891457227e4e2114fddaaa__a1.json,secondary,2026-09-24T01:11:01.194+00:00,200,,True,139.5,gen-dec-1790212261-pqXDvzQxrHUIRMn4Dm0v,typesafe/jev-1.13-20260917,TypeSafe,1220,100,5.124e-05,0.88,EMERGENCY,0.58,3.31,0.71,0.0,0.01,0.32,0.66,0.01,0.0,0.0,0.02,0.65,0.33
sca-a311f56a2cd849a85c4be543,1,sca-a311f56a2cd849a85c4be543__a1.json,secondary,2026-09-24T01:07:19.962+00:00,200,,True,178.9,gen-dec-1790212039-PBiKjaV6zUfmrReWof8M,typesafe/jev-1.13-20260917,TypeSafe,1231,98,5.1702e-05,0.43,DEFER,0.67,1.3,0.62,0.74,0.09,0.03,0.0,0.14,0.08,0.55,0.36,0.01,0.0
sca-a380f76ab6e51aff2fd09a70,1,sca-a380f76ab6e51aff2fd09a70__a1.json,secondary,2026-09-24T01:12:34.879+00:00,200,,True,236.2,gen-dec-1790212354-NF2Ah45kGyQE5ra7WOra,typesafe/jev-1.13-20260917,TypeSafe,1230,100,5.166e-05,0.82,EMERGENCY,0.51,3.54,0.62,0.0,0.01,0.35,0.61,0.03,0.0,0.01,0.05,0.34,0.6
sca-a383700c49f2ceea38a14f46,1,sca-a383700c49f2ceea38a14f46__a1.json,secondary,2026-09-24T01:09:08.047+00:00,200,,True,316.0,gen-dec-1790212148-mz8yTmcWIlqqS5GaP9Pe,typesafe/jev-1.13-20260917,TypeSafe,1221,100,5.1282e-05,0.84,EMERGENCY,0.65,3.59,0.66,0.0,0.01,0.26,0.71,0.02,0.0,0.0,0.03,0.34,0.63
sca-a46db5bc2ca5dc6346eceda9,1,sca-a46db5bc2ca5dc6346eceda9__a1.json,secondary,2026-09-24T01:09:11.327+00:00,200,,True,169.7,gen-dec-1790212151-c9ZsJWGMFeIovjg1SYW8,typesafe/jev-1.13-20260917,TypeSafe,1226,99,5.1492e-05,0.36,STANDARD,0.48,1.69,0.64,0.1,0.59,0.07,0.0,0.24,0.01,0.34,0.59,0.06,0.0
sca-a482b3e2794d47dbe0f632ba,1,sca-a482b3e2794d47dbe0f632ba__a1.json,secondary,2026-09-24T01:09:34.447+00:00,200,,True,198.1,gen-dec-1790212174-F466K0RT34sEVbkpGnrF,typesafe/jev-1.13-20260917,TypeSafe,1209,99,5.0778e-05,0.46,STANDARD,0.34,1.73,0.68,0.08,0.47,0.25,0.01,0.19,0.01,0.3,0.64,0.05,0.0
sca-a557640031cda109c26b8b16,1,sca-a557640031cda109c26b8b16__a1.json,sca_main,2026-09-24T01:05:33.674+00:00,200,,True,197.0,gen-dec-1790211933-wQpHvuf7QGBYjW2KBFEf,typesafe/jev-1.13-20260917,TypeSafe,1230,99,5.166e-05,0.44,STANDARD,0.53,1.81,0.68,0.02,0.64,0.13,0.02,0.19,0.0,0.28,0.63,0.09,0.0
sca-a55eb4d783940ce03c19d6fd,1,sca-a55eb4d783940ce03c19d6fd__a1.json,secondary,2026-09-24T01:12:44.262+00:00,200,,True,233.4,gen-dec-1790212364-XH9rZHGADmkCqS2ZzCAx,typesafe/jev-1.13-20260917,TypeSafe,1237,100,5.1954e-05,0.9,EMERGENCY,0.72,3.62,0.68,0.01,0.01,0.16,0.77,0.05,0.0,0.0,0.06,0.24,0.7
sca-a621576c481afde9c3326ec8,1,sca-a621576c481afde9c3326ec8__a1.json,sca_main,2026-09-24T01:05:26.487+00:00,200,,True,131.3,gen-dec-1790211926-tajIu5ctXtimCwGiFBD5,typesafe/jev-1.13-20260917,TypeSafe,1228,98,5.1576e-05,0.08,DEFER,0.93,0.37,0.69,0.94,0.05,0.0,0.0,0.01,0.63,0.37,0.0,0.0,0.0
sca-a646b73fe3e5be108505f927,1,sca-a646b73fe3e5be108505f927__a1.json,secondary,2026-09-24T01:11:39.448+00:00,200,,True,271.3,gen-dec-1790212299-Gycz7mhKMY4g41R6O3za,typesafe/jev-1.13-20260917,TypeSafe,1259,98,5.2878e-05,0.23,REVIEW,0.8,1.14,0.53,0.03,0.1,0.02,0.01,0.84,0.21,0.5,0.24,0.05,0.0
sca-a81ad49199af9d9489ee3a33,1,sca-a81ad49199af9d9489ee3a33__a1.json,secondary,2026-09-24T01:13:06.119+00:00,200,,True,153.9,gen-dec-1790212386-8jX5zji589mgVq24NKIc,typesafe/jev-1.13-20260917,TypeSafe,1210,100,5.082e-05,0.92,EMERGENCY,0.46,3.37,0.65,0.0,0.01,0.37,0.57,0.05,0.0,0.0,0.02,0.59,0.39
sca-a91422a24d3de7353408b596,1,sca-a91422a24d3de7353408b596__a1.json,secondary,2026-09-24T01:07:51.033+00:00,200,,True,234.0,gen-dec-1790212071-oslRrJQvdLAWVt5gHvKY,typesafe/jev-1.13-20260917,TypeSafe,1235,100,5.187e-05,0.64,ACCELERATED,0.22,2.14,0.58,0.02,0.24,0.37,0.18,0.19,0.0,0.18,0.53,0.25,0.04
sca-aa4a9f8ab981c0fb79edf48d,1,sca-aa4a9f8ab981c0fb79edf48d__a1.json,secondary,2026-09-24T01:07:29.797+00:00,200,,True,189.5,gen-dec-1790212049-mG5dwAiyumgZd2razT6b,typesafe/jev-1.13-20260917,TypeSafe,1242,98,5.2164e-05,0.35,DEFER,0.25,1.63,0.65,0.4,0.22,0.06,0.0,0.32,0.02,0.35,0.6,0.03,0.0
sca-aa59c6c439f604a15fa964af,1,sca-aa59c6c439f604a15fa964af__a1.json,secondary,2026-09-24T01:07:24.251+00:00,200,,True,160.5,gen-dec-1790212044-mjyjZRQTkyR3WKugbZN2,typesafe/jev-1.13-20260917,TypeSafe,1229,99,5.1618e-05,0.25,STANDARD,0.64,1.21,0.77,0.07,0.71,0.07,0.01,0.14,0.03,0.74,0.22,0.01,0.0
